Day,bikes_hired,year,month,date,day_of_week,season,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,Rain,Fog,Thunderstorm,Snow,rain,fog,thunderstorm,snow
2011-08-22,25222,2011,8,22,Monday,3,17,67,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-08-23,10953,2011,8,23,Tuesday,3,14,88,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-24,22883,2011,8,24,Wednesday,3,18,76,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-25,20026,2011,8,25,Thursday,3,17,75,1010,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-26,12368,2011,8,26,Friday,3,14,88,1004,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-27,14045,2011,8,27,Saturday,3,14,76,1012,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-28,15908,2011,8,28,Sunday,3,16,75,1016,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-08-29,17443,2011,8,29,Monday,3,14,67,1017,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-08-30,21477,2011,8,30,Tuesday,3,14,66,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-08-31,23036,2011,8,31,Wednesday,3,16,68,1016,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-01,25110,2011,9,1,Thursday,3,16,74,1014,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-02,25981,2011,9,2,Friday,3,19,73,1011,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-03,24578,2011,9,3,Saturday,3,19,75,1009,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-04,14967,2011,9,4,Sunday,3,17,83,1006,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-05,21776,2011,9,5,Monday,3,14,72,1011,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-06,13863,2011,9,6,Tuesday,3,16,82,1007,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-07,22746,2011,9,7,Wednesday,3,14,77,1011,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-08,23679,2011,9,8,Thursday,3,17,78,1009,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-09,23957,2011,9,9,Friday,3,18,84,1009,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-10,20069,2011,9,10,Saturday,3,19,82,1004,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-11,17719,2011,9,11,Sunday,3,18,75,1005,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-12,21572,2011,9,12,Monday,3,18,70,1004,29,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-13,23962,2011,9,13,Tuesday,3,16,67,1012,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-14,25824,2011,9,14,Wednesday,3,14,66,1017,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-15,25803,2011,9,15,Thursday,3,13,72,1020,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-16,25567,2011,9,16,Friday,3,16,72,1013,13,0,1,,1,,TRUE,FALSE,TRUE,FALSE
2011-09-17,15147,2011,9,17,Saturday,3,14,78,1006,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-18,17327,2011,9,18,Sunday,3,12,80,1003,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-19,23708,2011,9,19,Monday,3,13,78,1013,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-20,23676,2011,9,20,Tuesday,3,17,79,1017,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-21,22730,2011,9,21,Wednesday,4,16,78,1017,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-22,24601,2011,9,22,Thursday,4,16,72,1019,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-23,25114,2011,9,23,Friday,4,13,77,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-24,22113,2011,9,24,Saturday,4,14,82,1014,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-25,21211,2011,9,25,Sunday,4,16,80,1015,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-09-26,20527,2011,9,26,Monday,4,18,81,1020,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-09-27,24841,2011,9,27,Tuesday,4,16,87,1028,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-09-28,28434,2011,9,28,Wednesday,4,18,76,1026,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-09-29,29039,2011,9,29,Thursday,4,20,72,1023,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-09-30,29139,2011,9,30,Friday,4,20,70,1023,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-01,27129,2011,10,1,Saturday,4,20,67,1024,3,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-02,26906,2011,10,2,Sunday,4,20,66,1024,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-03,27559,2011,10,3,Monday,4,20,65,1019,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-04,26131,2011,10,4,Tuesday,4,17,79,1020,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-05,26263,2011,10,5,Wednesday,4,17,79,1016,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-06,25083,2011,10,6,Thursday,4,13,68,1010,31,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-07,24529,2011,10,7,Friday,4,12,72,1018,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-08,18154,2011,10,8,Saturday,4,12,77,1022,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-09,17643,2011,10,9,Sunday,4,18,81,1018,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-10,24198,2011,10,10,Monday,4,18,74,1018,32,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-11,26184,2011,10,11,Tuesday,4,17,77,1019,29,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-12,26323,2011,10,12,Wednesday,4,17,80,1021,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-13,25149,2011,10,13,Thursday,4,13,83,1028,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-14,26542,2011,10,14,Friday,4,12,70,1030,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-15,23663,2011,10,15,Saturday,4,11,72,1025,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-16,18530,2011,10,16,Sunday,4,11,86,1023,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-10-17,23892,2011,10,17,Monday,4,11,78,1017,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-18,23791,2011,10,18,Tuesday,4,11,69,1010,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-19,23259,2011,10,19,Wednesday,4,8,76,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-20,23157,2011,10,20,Thursday,4,7,75,1027,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-21,23253,2011,10,21,Friday,4,10,74,1024,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-22,20482,2011,10,22,Saturday,4,9,73,1015,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-23,18560,2011,10,23,Sunday,4,13,74,1006,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-24,22842,2011,10,24,Monday,4,14,73,995,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-25,22771,2011,10,25,Tuesday,4,12,81,996,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-26,17621,2011,10,26,Wednesday,4,9,88,1004,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-27,19360,2011,10,27,Thursday,4,12,89,1007,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-10-28,23158,2011,10,28,Friday,4,12,81,1021,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-29,18228,2011,10,29,Saturday,4,13,80,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-30,15443,2011,10,30,Sunday,4,14,88,1018,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-10-31,22999,2011,10,31,Monday,4,14,85,1013,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-01,22747,2011,11,1,Tuesday,4,12,82,1009,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-02,23724,2011,11,2,Wednesday,4,11,85,1004,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-03,18676,2011,11,3,Thursday,4,14,87,993,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-04,18774,2011,11,4,Friday,4,13,90,995,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-05,16434,2011,11,5,Saturday,4,12,89,1008,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-11-06,14317,2011,11,6,Sunday,4,10,77,1022,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-07,20365,2011,11,7,Monday,4,11,88,1021,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-08,19231,2011,11,8,Tuesday,4,10,93,1014,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-09,22542,2011,11,9,Wednesday,4,12,90,1015,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-10,23475,2011,11,10,Thursday,4,11,90,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-11,21140,2011,11,11,Friday,4,9,94,1016,13,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2011-11-12,18933,2011,11,12,Saturday,4,13,92,1025,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-13,17744,2011,11,13,Sunday,4,13,88,1027,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-14,19913,2011,11,14,Monday,4,9,92,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-15,22245,2011,11,15,Tuesday,4,8,86,1018,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-16,21639,2011,11,16,Wednesday,4,7,92,1017,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-17,22802,2011,11,17,Thursday,4,10,85,1018,10,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-11-18,22461,2011,11,18,Friday,4,10,86,1017,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-19,18706,2011,11,19,Saturday,4,9,91,1016,10,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-11-20,14829,2011,11,20,Sunday,4,4,99,1019,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-11-21,20824,2011,11,21,Monday,4,7,94,1015,10,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2011-11-22,20341,2011,11,22,Tuesday,4,10,93,1019,6,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2011-11-23,21855,2011,11,23,Wednesday,4,7,93,1027,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2011-11-24,21870,2011,11,24,Thursday,4,10,88,1027,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-25,21598,2011,11,25,Friday,4,10,79,1024,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-26,15803,2011,11,26,Saturday,4,10,77,1025,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-27,14362,2011,11,27,Sunday,4,9,70,1021,26,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-28,20167,2011,11,28,Monday,4,7,86,1022,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-11-29,18718,2011,11,29,Tuesday,4,9,80,1009,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-11-30,20956,2011,11,30,Wednesday,4,9,78,1019,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-01,16481,2011,12,1,Thursday,4,9,80,1007,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-02,19146,2011,12,2,Friday,4,4,87,1012,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-03,13776,2011,12,3,Saturday,4,10,79,1003,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-04,10276,2011,12,4,Sunday,4,7,80,1001,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-05,18176,2011,12,5,Monday,4,4,75,1006,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-06,18943,2011,12,6,Tuesday,4,4,79,1007,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-07,19279,2011,12,7,Wednesday,4,7,66,1009,27,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-08,17313,2011,12,8,Thursday,4,8,81,1010,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-09,18421,2011,12,9,Friday,4,4,71,1011,24,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-10,11864,2011,12,10,Saturday,4,2,80,1015,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-11,8368,2011,12,11,Sunday,4,6,87,1007,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-12,16554,2011,12,12,Monday,4,7,83,1002,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-13,17111,2011,12,13,Tuesday,4,8,72,990,31,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-14,17543,2011,12,14,Wednesday,4,4,78,994,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-15,17081,2011,12,15,Thursday,4,6,78,996,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-16,11778,2011,12,16,Friday,4,3,86,989,16,0,1,,,1,TRUE,FALSE,FALSE,TRUE
2011-12-17,8925,2011,12,17,Saturday,4,2,85,1009,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-18,7485,2011,12,18,Sunday,4,3,83,1016,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-19,11270,2011,12,19,Monday,4,2,92,1014,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-20,15685,2011,12,20,Tuesday,4,7,80,1015,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-21,14158,2011,12,21,Wednesday,4,9,91,1018,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-22,15099,2011,12,22,Thursday,1,10,84,1025,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-23,9131,2011,12,23,Friday,1,8,82,1017,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-24,4890,2011,12,24,Saturday,1,6,80,1028,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-25,17998,2011,12,25,Sunday,1,10,79,1028,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-26,10953,2011,12,26,Monday,1,11,81,1033,23,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-27,8076,2011,12,27,Tuesday,1,9,73,1032,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2011-12-28,9888,2011,12,28,Wednesday,1,8,74,1021,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-29,8368,2011,12,29,Thursday,1,8,73,1020,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-30,6900,2011,12,30,Friday,1,8,84,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2011-12-31,7793,2011,12,31,Saturday,1,12,86,1010,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-01,5171,2012,1,1,Sunday,1,10,86,1004,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-02,9091,2012,1,2,Monday,1,6,79,1008,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-03,10094,2012,1,3,Tuesday,1,9,79,1003,31,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-04,13936,2012,1,4,Wednesday,1,8,75,1013,31,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-05,14191,2012,1,5,Thursday,1,9,68,1005,43,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-06,17713,2012,1,6,Friday,1,6,77,1024,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-07,12556,2012,1,7,Saturday,1,9,70,1022,24,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-08,10487,2012,1,8,Sunday,1,8,74,1027,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-09,19472,2012,1,9,Monday,1,9,82,1030,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-10,20548,2012,1,10,Tuesday,1,10,85,1033,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-11,20958,2012,1,11,Wednesday,1,9,82,1033,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-12,20879,2012,1,12,Thursday,1,9,77,1028,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-13,19691,2012,1,13,Friday,1,3,81,1033,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-14,13843,2012,1,14,Saturday,1,2,85,1030,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-01-15,12149,2012,1,15,Sunday,1,3,77,1024,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-16,19136,2012,1,16,Monday,1,2,74,1025,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-17,20170,2012,1,17,Tuesday,1,1,82,1027,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-18,17972,2012,1,18,Wednesday,1,7,91,1023,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-19,15441,2012,1,19,Thursday,1,9,83,1019,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-20,18703,2012,1,20,Friday,1,8,75,1019,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-21,13339,2012,1,21,Saturday,1,10,71,1012,26,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-22,12845,2012,1,22,Sunday,1,9,66,1014,23,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-23,20193,2012,1,23,Monday,1,6,79,1019,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-24,13269,2012,1,24,Tuesday,1,6,93,1019,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-25,20836,2012,1,25,Wednesday,1,9,87,1015,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-26,19515,2012,1,26,Thursday,1,7,79,1009,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-27,20775,2012,1,27,Friday,1,6,76,1019,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-01-28,13272,2012,1,28,Saturday,1,3,85,1028,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-29,10949,2012,1,29,Sunday,1,3,86,1030,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-01-30,18955,2012,1,30,Monday,1,2,77,1026,6,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-01-31,18176,2012,1,31,Tuesday,1,0,83,1026,8,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-02-01,18208,2012,2,1,Wednesday,1,1,64,1032,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-02,16916,2012,2,2,Thursday,1,-1,57,1036,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-03,16185,2012,2,3,Friday,1,-2,69,1039,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-04,8348,2012,2,4,Saturday,1,-2,83,1035,8,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-02-05,3531,2012,2,5,Sunday,1,1,93,1027,6,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-02-06,15202,2012,2,6,Monday,1,3,90,1033,5,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-02-07,17722,2012,2,7,Tuesday,1,0,74,1040,8,0,1,,,1,TRUE,FALSE,FALSE,TRUE
2012-02-08,16442,2012,2,8,Wednesday,1,-1,74,1041,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-09,16363,2012,2,9,Thursday,1,0,78,1039,6,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-02-10,15117,2012,2,10,Friday,1,-1,80,1038,10,0,,,,1,FALSE,FALSE,FALSE,TRUE
2012-02-11,9912,2012,2,11,Saturday,1,-3,78,1037,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-12,8020,2012,2,12,Sunday,1,-1,85,1034,6,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-13,13172,2012,2,13,Monday,1,3,85,1027,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-14,17946,2012,2,14,Tuesday,1,7,72,1025,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-15,19396,2012,2,15,Wednesday,1,9,69,1026,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-16,19505,2012,2,16,Thursday,1,7,71,1027,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-17,19444,2012,2,17,Friday,1,9,81,1023,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-18,9463,2012,2,18,Saturday,1,7,74,1012,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-19,12655,2012,2,19,Sunday,1,3,63,1025,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-20,18802,2012,2,20,Monday,1,3,70,1032,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-21,20861,2012,2,21,Tuesday,1,8,71,1029,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-22,18112,2012,2,22,Wednesday,1,9,81,1023,24,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-23,23391,2012,2,23,Thursday,1,13,81,1023,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-24,22067,2012,2,24,Friday,1,11,81,1027,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-25,19349,2012,2,25,Saturday,1,9,65,1027,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-26,17646,2012,2,26,Sunday,1,7,74,1028,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-27,20936,2012,2,27,Monday,1,8,81,1025,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-02-28,23423,2012,2,28,Tuesday,1,11,84,1024,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-02-29,23692,2012,2,29,Wednesday,1,11,83,1025,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-01,25116,2012,3,1,Thursday,1,9,80,1026,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-02,21928,2012,3,2,Friday,1,7,87,1025,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-03,17697,2012,3,3,Saturday,1,11,78,1019,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-03-04,5062,2012,3,4,Sunday,1,6,85,1016,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-03-05,19342,2012,3,5,Monday,1,7,61,1022,24,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-06,21102,2012,3,6,Tuesday,1,4,75,1025,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-07,17096,2012,3,7,Wednesday,1,8,74,1017,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-03-08,24123,2012,3,8,Thursday,1,6,69,1031,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-09,23609,2012,3,9,Friday,1,8,75,1034,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-10,24721,2012,3,10,Saturday,1,12,79,1036,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-11,27758,2012,3,11,Sunday,1,10,76,1037,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-12,28856,2012,3,12,Monday,1,9,84,1035,6,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-13,27528,2012,3,13,Tuesday,1,8,85,1034,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-14,28296,2012,3,14,Wednesday,1,8,78,1031,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-15,29969,2012,3,15,Thursday,1,8,84,1024,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-16,26452,2012,3,16,Friday,1,9,73,1019,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-17,13391,2012,3,17,Saturday,1,9,85,1013,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-03-18,19184,2012,3,18,Sunday,1,7,80,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-19,28391,2012,3,19,Monday,1,7,67,1032,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-20,30817,2012,3,20,Tuesday,1,9,70,1035,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-21,31175,2012,3,21,Wednesday,2,11,65,1034,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-22,31135,2012,3,22,Thursday,2,11,67,1029,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-23,33635,2012,3,23,Friday,2,13,69,1026,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-24,35091,2012,3,24,Saturday,2,12,69,1028,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-25,28607,2012,3,25,Sunday,2,10,71,1033,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2012-03-26,32368,2012,3,26,Monday,2,11,66,1036,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-27,34563,2012,3,27,Tuesday,2,12,52,1036,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-28,36539,2012,3,28,Wednesday,2,13,43,1032,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-29,35954,2012,3,29,Thursday,2,13,55,1028,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-30,35666,2012,3,30,Friday,2,12,70,1024,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-03-31,23038,2012,3,31,Saturday,2,8,69,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-04-01,30513,2012,4,1,Sunday,2,7,59,1021,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-04-02,32142,2012,4,2,Monday,2,9,59,1011,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-04-03,25956,2012,4,3,Tuesday,2,9,71,1003,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-04,27912,2012,4,4,Wednesday,2,7,73,1007,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-05,24383,2012,4,5,Thursday,2,7,73,1019,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-06,22354,2012,4,6,Friday,2,7,64,1016,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2012-04-07,16848,2012,4,7,Saturday,2,9,73,1012,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-08,15717,2012,4,8,Sunday,2,10,77,1012,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-09,6214,2012,4,9,Monday,2,9,88,996,21,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2012-04-10,24898,2012,4,10,Tuesday,2,9,66,990,23,0,1,,,,TRUE,FALSE,FALSE,FALSE
